"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US30065","Musselshell County, Montana","4766","132"
"0500000US30067","Park County, Montana","16352","*****"
"0500000US30069","Petroleum County, Montana","453","83"
"0500000US30071","Phillips County, Montana","4077","*****"
"0500000US30073","Pondera County, Montana","5994","*****"
"0500000US30075","Powder River County, Montana","1607","111"
"0500000US30077","Powell County, Montana","6854","*****"
"0500000US30079","Prairie County, Montana","1252","166"
"0500000US30081","Ravalli County, Montana","42512","*****"
"0500000US30083","Richland County, Montana","11199","*****"
"0500000US30085","Roosevelt County, Montana","11175","*****"
"0500000US30087","Rosebud County, Montana","9152","*****"
"0500000US30089","Sanders County, Montana","11681","*****"
"0500000US30091","Sheridan County, Montana","3483","157"
"0500000US30093","Silver Bow County, Montana","34770","*****"
"0500000US30095","Stillwater County, Montana","9466","*****"
"0500000US30097","Sweet Grass County, Montana","3670","*****"
"0500000US30099","Teton County, Montana","6086","*****"
"0500000US30101","Toole County, Montana","4892","*****"
"0500000US30103","Treasure County, Montana","668","79"
"0500000US30105","Valley County, Montana","7471","*****"
"0500000US30107","Wheatland County, Montana","2142","*****"
"0500000US30109","Wibaux County, Montana","1122","121"
"0500000US30111","Yellowstone County, Montana","159008","*****"
"0500000US31001","Adams County, Nebraska","31587","*****"
"0500000US31003","Antelope County, Nebraska","6341","*****"
"0500000US31005","Arthur County, Nebraska","427","69"
"0500000US31007","Banner County, Nebraska","722","68"
"0500000US31009","Blaine County, Nebraska","477","58"
"0500000US31011","Boone County, Nebraska","5279","*****"
"0500000US31013","Box Butte County, Nebraska","10970","*****"
"0500000US31015","Boyd County, Nebraska","1937","85"
"0500000US31017","Brown County, Nebraska","3015","115"
"0500000US31019","Buffalo County, Nebraska","49209","*****"
"0500000US31021","Burt County, Nebraska","6510","*****"
"0500000US31023","Butler County, Nebraska","8029","*****"
"0500000US31025","Cass County, Nebraska","25888","*****"
"0500000US31027","Cedar County, Nebraska","8498","*****"
"0500000US31029","Chase County, Nebraska","3783","211"
"0500000US31031","Cherry County, Nebraska","5779","*****"
"0500000US31033","Cheyenne County, Nebraska","9604","*****"
"0500000US31035","Clay County, Nebraska","6203","*****"
"0500000US31037","Colfax County, Nebraska","10714","*****"
"0500000US31039","Cuming County, Nebraska","8952","*****"
"0500000US31041","Custer County, Nebraska","10826","*****"
"0500000US31043","Dakota County, Nebraska","20173","*****"
"0500000US31045","Dawes County, Nebraska","8810","*****"
"0500000US31047","Dawson County, Nebraska","23733","*****"
"0500000US31049","Deuel County, Nebraska","1831","139"
"0500000US31051","Dixon County, Nebraska","5719","*****"
"0500000US31053","Dodge County, Nebraska","36665","*****"
"0500000US31055","Douglas County, Nebraska","560617","*****"
"0500000US31057","Dundy County, Nebraska","1913","211"
"0500000US31059","Fillmore County, Nebraska","5547","*****"
"0500000US31061","Franklin County, Nebraska","2987","*****"
"0500000US31063","Frontier County, Nebraska","2640","64"
"0500000US31065","Furnas County, Nebraska","4747","*****"
"0500000US31067","Gage County, Nebraska","21594","*****"
"0500000US31069","Garden County, Nebraska","1864","158"
"0500000US31071","Garfield County, Nebraska","2001","99"
"0500000US31073","Gosper County, Nebraska","2013","*****"
"0500000US31075","Grant County, Nebraska","722","59"
"0500000US31077","Greeley County, Nebraska","2382","*****"
"0500000US31079","Hall County, Nebraska","61265","*****"
"0500000US31081","Hamilton County, Nebraska","9215","*****"
"0500000US31083","Harlan County, Nebraska","3415","*****"
"0500000US31085","Hayes County, Nebraska","893","64"
"0500000US31087","Hitchcock County, Nebraska","2815","*****"
"0500000US31089","Holt County, Nebraska","10177","*****"
"0500000US31091","Hooker County, Nebraska","693","78"
"0500000US31093","Howard County, Nebraska","6417","*****"
"0500000US31095","Jefferson County, Nebraska","7144","*****"
"0500000US31097","Johnson County, Nebraska","5161","*****"
"0500000US31099","Kearney County, Nebraska","6529","*****"
"0500000US31101","Keith County, Nebraska","8068","*****"
"0500000US31103","Keya Paha County, Nebraska","760","115"
"0500000US31105","Kimball County, Nebraska","3633","*****"
"0500000US31107","Knox County, Nebraska","8426","*****"
"0500000US31109","Lancaster County, Nebraska","313158","*****"
"0500000US31111","Lincoln County, Nebraska","35263","*****"
"0500000US31113","Logan County, Nebraska","927","77"
"0500000US31115","Loup County, Nebraska","605","56"
"0500000US31117","McPherson County, Nebraska","395","55"
"0500000US31119","Madison County, Nebraska","35080","*****"
"0500000US31121","Merrick County, Nebraska","7798","*****"
"0500000US31123","Morrill County, Nebraska","4781","*****"
"0500000US31125","Nance County, Nebraska","3544","*****"
"0500000US31127","Nemaha County, Nebraska","6973","*****"
"0500000US31129","Nuckolls County, Nebraska","4244","*****"
"0500000US31131","Otoe County, Nebraska","15949","*****"
"0500000US31133","Pawnee County, Nebraska","2649","*****"
"0500000US31135","Perkins County, Nebraska","2901","*****"
"0500000US31137","Phelps County, Nebraska","9100","*****"
"0500000US31139","Pierce County, Nebraska","7144","*****"
"0500000US31141","Platte County, Nebraska","33174","*****"
"0500000US31143","Polk County, Nebraska","5225","*****"
"0500000US31145","Red Willow County, Nebraska","10768","*****"
"0500000US31147","Richardson County, Nebraska","7961","*****"
"0500000US31149","Rock County, Nebraska","1414","85"
"0500000US31151","Saline County, Nebraska","14270","*****"
"0500000US31153","Sarpy County, Nebraska","181232","*****"
"0500000US31155","Saunders County, Nebraska","21165","*****"
"0500000US31157","Scotts Bluff County, Nebraska","36074","*****"
"0500000US31159","Seward County, Nebraska","17171","*****"
"0500000US31161","Sheridan County, Nebraska","5231","*****"
"0500000US31163","Sherman County, Nebraska","3033","*****"
"0500000US31165","Sioux County, Nebraska","1219","68"
"0500000US31167","Stanton County, Nebraska","5957","*****"
"0500000US31169","Thayer County, Nebraska","5057","*****"
"0500000US31171","Thomas County, Nebraska","645","74"
"0500000US31173","Thurston County, Nebraska","7181","*****"
"0500000US31175","Valley County, Nebraska","4206","56"
"0500000US31177","Washington County, Nebraska","20361","*****"
"0500000US31179","Wayne County, Nebraska","9332","*****"
"0500000US31181","Webster County, Nebraska","3537","*****"
"0500000US31183","Wheeler County, Nebraska","783","99"
"0500000US31185","York County, Nebraska","13745","*****"
"0500000US32001","Churchill County, Nevada","24259","*****"
"0500000US32003","Clark County, Nevada","2182004","*****"
"0500000US32005","Douglas County, Nevada","48132","*****"
"0500000US32007","Elko County, Nevada","52297","*****"
"0500000US32009","Esmeralda County, Nevada","969","151"
"0500000US32011","Eureka County, Nevada","1859","151"
"0500000US32013","Humboldt County, Nevada","16828","*****"
"0500000US32015","Lander County, Nevada","5643","*****"
"0500000US32017","Lincoln County, Nevada","5180","*****"
"0500000US32019","Lyon County, Nevada","54380","*****"
"0500000US32021","Mineral County, Nevada","4460","*****"
"0500000US32023","Nye County, Nevada","44380","*****"
"0500000US32027","Pershing County, Nevada","6615","*****"
"0500000US32029","Storey County, Nevada","3988","*****"
"0500000US32031","Washoe County, Nevada","456936","*****"
"0500000US32033","White Pine County, Nevada","9679","*****"
"0500000US32510","Carson City, Nevada","54773","*****"
"0500000US33001","Belknap County, New Hampshire","60887","*****"
"0500000US33003","Carroll County, New Hampshire","48138","*****"
"0500000US33005","Cheshire County, New Hampshire","76042","*****"
"0500000US33007","Coos County, New Hampshire","31741","*****"
"0500000US33009","Grafton County, New Hampshire","89777","*****"
"0500000US33011","Hillsborough County, New Hampshire","413035","*****"
"0500000US33013","Merrimack County, New Hampshire","149917","*****"
"0500000US33015","Rockingham County, New Hampshire","306359","*****"
"0500000US33017","Strafford County, New Hampshire","129124","*****"
"0500000US33019","Sullivan County, New Hampshire","43104","*****"
"0500000US34001","Atlantic County, New Jersey","266105","*****"
"0500000US34003","Bergen County, New Jersey","930390","*****"
"0500000US34005","Burlington County, New Jersey","445702","*****"
"0500000US34007","Camden County, New Jersey","506738","*****"
"0500000US34009","Cape May County, New Jersey","93086","*****"
"0500000US34011","Cumberland County, New Jersey","151906","*****"
"0500000US34013","Essex County, New Jersey","795404","*****"
"0500000US34015","Gloucester County, New Jersey","291165","*****"
"0500000US34017","Hudson County, New Jersey","670046","*****"
"0500000US34019","Hunterdon County, New Jersey","124823","*****"
"0500000US34021","Mercer County, New Jersey","367922","*****"
"0500000US34023","Middlesex County, New Jersey","825920","*****"
"0500000US34025","Monmouth County, New Jersey","621659","*****"
"0500000US34027","Morris County, New Jersey","493379","*****"
"0500000US34029","Ocean County, New Jersey","596415","*****"
"0500000US34031","Passaic County, New Jersey","503637","*****"
"0500000US34033","Salem County, New Jersey","62990","*****"
"0500000US34035","Somerset County, New Jersey","329838","*****"
"0500000US34037","Sussex County, New Jersey","141483","*****"
"0500000US34039","Union County, New Jersey","554033","*****"
"0500000US34041","Warren County, New Jersey","105862","*****"
"0500000US35001","Bernalillo County, New Mexico","677858","*****"
"0500000US35003","Catron County, New Mexico","3526","*****"
"0500000US35005","Chaves County, New Mexico","65144","*****"
"0500000US35006","Cibola County, New Mexico","26891","*****"
"0500000US35007","Colfax County, New Mexico","12168","*****"
"0500000US35009","Curry County, New Mexico","49732","*****"
"0500000US35011","De Baca County, New Mexico","2040","75"
"0500000US35013","Doña Ana County, New Mexico","216069","*****"
"0500000US35015","Eddy County, New Mexico","57732","*****"
"0500000US35017","Grant County, New Mexico","27669","*****"
"0500000US35019","Guadalupe County, New Mexico","4353","*****"
"0500000US35021","Harding County, New Mexico","441","75"
"0500000US35023","Hidalgo County, New Mexico","4297","*****"
"0500000US35025","Lea County, New Mexico","70277","*****"
"0500000US35027","Lincoln County, New Mexico","19461","*****"
"0500000US35028","Los Alamos County, New Mexico","18625","*****"
"0500000US35029","Luna County, New Mexico","24083","*****"
"0500000US35031","McKinley County, New Mexico","72438","*****"
"0500000US35033","Mora County, New Mexico","4536","*****"
"0500000US35035","Otero County, New Mexico","66137","*****"
"0500000US35037","Quay County, New Mexico","8326","*****"
"0500000US35039","Rio Arriba County, New Mexico","39159","*****"
"0500000US35041","Roosevelt County, New Mexico","18888","*****"
"0500000US35043","Sandoval County, New Mexico","142704","*****"
"0500000US35045","San Juan County, New Mexico","126515","*****"
"0500000US35047","San Miguel County, New Mexico","27738","*****"
"0500000US35049","Santa Fe County, New Mexico","149293","*****"
"0500000US35051","Sierra County, New Mexico","11031","*****"
"0500000US35053","Socorro County, New Mexico","16858","*****"
"0500000US35055","Taos County, New Mexico","32786","*****"
"0500000US35057","Torrance County, New Mexico","15519","*****"
"0500000US35059","Union County, New Mexico","4133","*****"
"0500000US35061","Valencia County, New Mexico","76027","*****"
"0500000US36001","Albany County, New York","306968","*****"
"0500000US36003","Allegany County, New York","46688","*****"
"0500000US36005","Bronx County, New York","1435068","*****"
"0500000US36007","Broome County, New York","193188","*****"
"0500000US36009","Cattaraugus County, New York","77121","*****"
"0500000US36011","Cayuga County, New York","77425","*****"
"0500000US36013","Chautauqua County, New York","128496","*****"
"0500000US36015","Chemung County, New York","84895","*****"
"0500000US36017","Chenango County, New York","47909","*****"
"0500000US36019","Clinton County, New York","80583","*****"
"0500000US36021","Columbia County, New York","60371","*****"
"0500000US36023","Cortland County, New York","47865","*****"
"0500000US36025","Delaware County, New York","44995","*****"
"0500000US36027","Dutchess County, New York","293754","*****"
"0500000US36029","Erie County, New York","919355","*****"
"0500000US36031","Essex County, New York","37459","*****"
"0500000US36033","Franklin County, New York","50477","*****"
"0500000US36035","Fulton County, New York","53646","*****"
"0500000US36037","Genesee County, New York","57808","*****"
"0500000US36039","Greene County, New York","47424","*****"
"0500000US36041","Hamilton County, New York","4515","*****"
"0500000US36043","Herkimer County, New York","62057","*****"
"0500000US36045","Jefferson County, New York","112842","*****"
"0500000US36047","Kings County, New York","2589974","*****"
"0500000US36049","Lewis County, New York","26572","*****"
"0500000US36051","Livingston County, New York","63591","*****"
"0500000US36053","Madison County, New York","71205","*****"
"0500000US36055","Monroe County, New York","743341","*****"
"0500000US36057","Montgomery County, New York","49302","*****"
"0500000US36059","Nassau County, New York","1356509","*****"
"0500000US36061","New York County, New York","1631993","*****"
"0500000US36063","Niagara County, New York","210820","*****"
"0500000US36065","Oneida County, New York","229959","*****"
"0500000US36067","Onondaga County, New York","462872","*****"
"0500000US36069","Ontario County, New York","109511","*****"
"0500000US36071","Orange County, New York","380085","*****"
"0500000US36073","Orleans County, New York","40904","*****"
"0500000US36075","Oswego County, New York","118339","*****"
"0500000US36077","Otsego County, New York","59972","*****"
"0500000US36079","Putnam County, New York","98787","*****"
"0500000US36081","Queens County, New York","2287388","*****"
"0500000US36083","Rensselaer County, New York","159185","*****"
"0500000US36085","Richmond County, New York","474893","*****"
"0500000US36087","Rockland County, New York","324422","*****"
"0500000US36089","St. Lawrence County, New York","108913","*****"
"0500000US36091","Saratoga County, New York","228502","*****"
"0500000US36093","Schenectady County, New York","154859","*****"
"0500000US36095","Schoharie County, New York","31222","*****"
"0500000US36097","Schuyler County, New York","17920","*****"
"0500000US36099","Seneca County, New York","34390","*****"
"0500000US36101","Steuben County, New York","96422","*****"
"0500000US36103","Suffolk County, New York","1483832","*****"
"0500000US36105","Sullivan County, New York","75116","*****"
"0500000US36107","Tioga County, New York","48686","*****"
"0500000US36109","Tompkins County, New York","102642","*****"
"0500000US36111","Ulster County, New York","178665","*****"
"0500000US36113","Warren County, New York","64276","*****"
"0500000US36115","Washington County, New York","61616","*****"
"0500000US36117","Wayne County, New York","90519","*****"
"0500000US36119","Westchester County, New York","968890","*****"
"0500000US36121","Wyoming County, New York","40305","*****"
"0500000US36123","Yates County, New York","25011","*****"
"0500000US37001","Alamance County, North Carolina","163324","*****"
"0500000US37003","Alexander County, North Carolina","37213","*****"
"0500000US37005","Alleghany County, North Carolina","11008","*****"
"0500000US37007","Anson County, North Carolina","24902","*****"
"0500000US37009","Ashe County, North Carolina","26863","*****"
"0500000US37011","Avery County, North Carolina","17506","*****"
"0500000US37013","Beaufort County, North Carolina","47168","*****"
"0500000US37015","Bertie County, North Carolina","19380","*****"
"0500000US37017","Bladen County, North Carolina","33407","*****"
"0500000US37019","Brunswick County, North Carolina","131815","*****"
"0500000US37021","Buncombe County, North Carolina","256886","*****"
"0500000US37023","Burke County, North Carolina","89968","*****"
"0500000US37025","Cabarrus County, North Carolina","206615","*****"
"0500000US37027","Caldwell County, North Carolina","81884","*****"
"0500000US37029","Camden County, North Carolina","10551","*****"
"0500000US37031","Carteret County, North Carolina","69070","*****"
"0500000US37033","Caswell County, North Carolina","22684","*****"
"0500000US37035","Catawba County, North Carolina","157613","*****"
"0500000US37037","Chatham County, North Carolina","71338","*****"
"0500000US37039","Cherokee County, North Carolina","27969","*****"
"0500000US37041","Chowan County, North Carolina","14097","*****"
"0500000US37043","Clay County, North Carolina","10946","*****"
"0500000US37045","Cleveland County, North Carolina","97282","*****"
"0500000US37047","Columbus County, North Carolina","56068","*****"
"0500000US37049","Craven County, North Carolina","102491","*****"
"0500000US37051","Cumberland County, North Carolina","332861","*****"
"0500000US37053","Currituck County, North Carolina","26363","*****"
"0500000US37055","Dare County, North Carolina","36222","*****"
"0500000US37057","Davidson County, North Carolina","165381","*****"
"0500000US37059","Davie County, North Carolina","42257","*****"
"0500000US37061","Duplin County, North Carolina","58967","*****"
"0500000US37063","Durham County, North Carolina","311848","*****"
"0500000US37065","Edgecombe County, North Carolina","52648","*****"
"0500000US37067","Forsyth County, North Carolina","375195","*****"
"0500000US37069","Franklin County, North Carolina","66362","*****"
"0500000US37071","Gaston County, North Carolina","219271","*****"
"0500000US37073","Gates County, North Carolina","11548","*****"
"0500000US37075","Graham County, North Carolina","8509","*****"
"0500000US37077","Granville County, North Carolina","59328","*****"
"0500000US37079","Greene County, North Carolina","21033","*****"
"0500000US37081","Guilford County, North Carolina","527868","*****"
"0500000US37083","Halifax County, North Carolina","51190","*****"
"0500000US37085","Harnett County, North Carolina","132283","*****"
"0500000US37087","Haywood County, North Carolina","61053","*****"
"0500000US37089","Henderson County, North Carolina","114913","*****"
"0500000US37091","Hertford County, North Carolina","24012","*****"
"0500000US37093","Hoke County, North Carolina","53957","*****"
"0500000US37095","Hyde County, North Carolina","5213","*****"
"0500000US37097","Iredell County, North Carolina","175538","*****"
"0500000US37099","Jackson County, North Carolina","42938","*****"
"0500000US37101","Johnston County, North Carolina","196870","*****"
"0500000US37103","Jones County, North Carolina","9594","*****"
"0500000US37105","Lee County, North Carolina","60481","*****"
"0500000US37107","Lenoir County, North Carolina","56756","*****"
"0500000US37109","Lincoln County, North Carolina","82919","*****"
"0500000US37111","McDowell County, North Carolina","45227","*****"
"0500000US37113","Macon County, North Carolina","34813","*****"
"0500000US37115","Madison County, North Carolina","21499","*****"
"0500000US37117","Martin County, North Carolina","22849","*****"
"0500000US37119","Mecklenburg County, North Carolina","1074475","*****"
"0500000US37121","Mitchell County, North Carolina","15004","*****"
"0500000US37123","Montgomery County, North Carolina","27252","*****"
"0500000US37125","Moore County, North Carolina","97294","*****"
"0500000US37127","Nash County, North Carolina","94030","*****"
"0500000US37129","New Hanover County, North Carolina","227938","*****"
"0500000US37131","Northampton County, North Carolina","19946","*****"
"0500000US37133","Onslow County, North Carolina","195069","*****"
"0500000US37135","Orange County, North Carolina","144836","*****"
"0500000US37137","Pamlico County, North Carolina","12701","*****"
"0500000US37139","Pasquotank County, North Carolina","39514","*****"
"0500000US37141","Pender County, North Carolina","60399","*****"
"0500000US37143","Perquimans County, North Carolina","13430","*****"
"0500000US37145","Person County, North Carolina","39345","*****"
"0500000US37147","Pitt County, North Carolina","178433","*****"
"0500000US37149","Polk County, North Carolina","20557","*****"
"0500000US37151","Randolph County, North Carolina","143118","*****"
"0500000US37153","Richmond County, North Carolina","44997","*****"
"0500000US37155","Robeson County, North Carolina","132596","*****"
"0500000US37157","Rockingham County, North Carolina","91077","*****"
"0500000US37159","Rowan County, North Carolina","140296","*****"
"0500000US37161","Rutherford County, North Carolina","66599","*****"
"0500000US37163","Sampson County, North Carolina","63385","*****"
"0500000US37165","Scotland County, North Carolina","35076","*****"
"0500000US37167","Stanly County, North Carolina","61588","*****"
"0500000US37169","Stokes County, North Carolina","45781","*****"
"0500000US37171","Surry County, North Carolina","71971","*****"
"0500000US37173","Swain County, North Carolina","14260","*****"
"0500000US37175","Transylvania County, North Carolina","33775","*****"
"0500000US37177","Tyrrell County, North Carolina","4095","*****"
"0500000US37179","Union County, North Carolina","231053","*****"
"0500000US37181","Vance County, North Carolina","44479","*****"
"0500000US37183","Wake County, North Carolina","1069079","*****"
"0500000US37185","Warren County, North Carolina","19898","*****"
"0500000US37187","Washington County, North Carolina","11922","*****"
"0500000US37189","Watauga County, North Carolina","54925","*****"
"0500000US37191","Wayne County, North Carolina","123603","*****"
"0500000US37193","Wilkes County, North Carolina","68469","*****"
"0500000US37195","Wilson County, North Carolina","81435","*****"
"0500000US37197","Yadkin County, North Carolina","37602","*****"
"0500000US37199","Yancey County, North Carolina","17760","*****"
"0500000US38001","Adams County, North Dakota","2311","*****"
"0500000US38003","Barnes County, North Dakota","10706","*****"
"0500000US38005","Benson County, North Dakota","6873","*****"
"0500000US38007","Billings County, North Dakota","922","84"
"0500000US38009","Bottineau County, North Dakota","6502","*****"
"0500000US38011","Bowman County, North Dakota","3148","*****"
"0500000US38013","Burke County, North Dakota","2182","*****"
"0500000US38015","Burleigh County, North Dakota","94793","*****"
"0500000US38017","Cass County, North Dakota","176975","*****"
"0500000US38019","Cavalier County, North Dakota","3803","*****"
"0500000US38021","Dickey County, North Dakota","4938","*****"
"0500000US38023","Divide County, North Dakota","2335","*****"
"0500000US38025","Dunn County, North Dakota","4395","*****"
"0500000US38027","Eddy County, North Dakota","2301","*****"
"0500000US38029","Emmons County, North Dakota","3310","*****"
"0500000US38031","Foster County, North Dakota","3260","*****"
"0500000US38033","Golden Valley County, North Dakota","1845","100"
"0500000US38035","Grand Forks County, North Dakota","70224","*****"
"0500000US38037","Grant County, North Dakota","2353","*****"
"0500000US38039","Griggs County, North Dakota","2409","114"
"0500000US38041","Hettinger County, North Dakota","2547","*****"
"0500000US38043","Kidder County, North Dakota","2466","*****"
"0500000US38045","LaMoure County, North Dakota","4125","125"
"0500000US38047","Logan County, North Dakota","1872","125"
"0500000US38049","McHenry County, North Dakota","5878","*****"
"0500000US38051","McIntosh County, North Dakota","2597","*****"
"0500000US38053","McKenzie County, North Dakota","13334","*****"
"0500000US38055","McLean County, North Dakota","9584","*****"
"0500000US38057","Mercer County, North Dakota","8462","*****"
"0500000US38059","Morton County, North Dakota","30868","*****"
"0500000US38061","Mountrail County, North Dakota","10321","*****"
"0500000US38063","Nelson County, North Dakota","2894","*****"
"0500000US38065","Oliver County, North Dakota","1842","105"
"0500000US38067","Pembina County, North Dakota","6947","*****"
"0500000US38069","Pierce County, North Dakota","4126","*****"
"0500000US38071","Ramsey County, North Dakota","11583","*****"
"0500000US38073","Ransom County, North Dakota","5314","*****"
"0500000US38075","Renville County, North Dakota","2442","*****"
"0500000US38077","Richland County, North Dakota","16254","*****"
"0500000US38079","Rolette County, North Dakota","14511","*****"
"0500000US38081","Sargent County, North Dakota","3872","*****"
"0500000US38083","Sheridan County, North Dakota","1409","105"
"0500000US38085","Sioux County, North Dakota","4373","*****"
"0500000US38087","Slope County, North Dakota","742","83"
"0500000US38089","Stark County, North Dakota","31081","*****"
"0500000US38091","Steele County, North Dakota","1744","114"
"0500000US38093","Stutsman County, North Dakota","20965","*****"
"0500000US38095","Towner County, North Dakota","2224","*****"
"0500000US38097","Traill County, North Dakota","8008","*****"
"0500000US38099","Walsh County, North Dakota","10751","*****"
"0500000US38101","Ward County, North Dakota","68812","*****"
"0500000US38103","Wells County, North Dakota","3976","*****"
"0500000US38105","Williams County, North Dakota","35208","*****"
"0500000US39001","Adams County, Ohio","27776","*****"
"0500000US39003","Allen County, Ohio","103175","*****"
"0500000US39005","Ashland County, Ohio","53536","*****"
"0500000US39007","Ashtabula County, Ohio","97830","*****"
"0500000US39009","Athens County, Ohio","65917","*****"
"0500000US39011","Auglaize County, Ohio","45729","*****"
"0500000US39013","Belmont County, Ohio","68024","*****"
"0500000US39015","Brown County, Ohio","43572","*****"
"0500000US39017","Butler County, Ohio","380019","*****"
"0500000US39019","Carroll County, Ohio","27332","*****"
"0500000US39021","Champaign County, Ohio","38845","*****"
"0500000US39023","Clark County, Ohio","134726","*****"
"0500000US39025","Clermont County, Ohio","204275","*****"
"0500000US39027","Clinton County, Ohio","41957","*****"
"0500000US39029","Columbiana County, Ohio","103190","*****"
"0500000US39031","Coshocton County, Ohio","36585","*****"
"0500000US39033","Crawford County, Ohio","41821","*****"
"0500000US39035","Cuyahoga County, Ohio","1247451","*****"
"0500000US39037","Darke County, Ohio","51513","*****"
"0500000US39039","Defiance County, Ohio","38160","*****"
"0500000US39041","Delaware County, Ohio","201135","*****"
"0500000US39043","Erie County, Ohio","74780","*****"
"0500000US39045","Fairfield County, Ohio","154457","*****"
"0500000US39047","Fayette County, Ohio","28620","*****"
"0500000US39049","Franklin County, Ohio","1290360","*****"
"0500000US39051","Fulton County, Ohio","42253","*****"
"0500000US39053","Gallia County, Ohio","30088","*****"
"0500000US39055","Geauga County, Ohio","93843","*****"
"0500000US39057","Greene County, Ohio","166502","*****"
"0500000US39059","Guernsey County, Ohio","39111","*****"
"0500000US39061","Hamilton County, Ohio","813589","*****"
"0500000US39063","Hancock County, Ohio","75837","*****"
"0500000US39065","Hardin County, Ohio","31425","*****"
"0500000US39067","Harrison County, Ohio","15211","*****"
"0500000US39069","Henry County, Ohio","27208","*****"
"0500000US39071","Highland County, Ohio","43016","*****"
"0500000US39073","Hocking County, Ohio","28390","*****"
"0500000US39075","Holmes County, Ohio","43901","*****"
"0500000US39077","Huron County, Ohio","58339","*****"
"0500000US39079","Jackson County, Ohio","32450","*****"
"0500000US39081","Jefferson County, Ohio","66371","*****"
"0500000US39083","Knox County, Ohio","61481","*****"
"0500000US39085","Lake County, Ohio","229954","*****"
"0500000US39087","Lawrence County, Ohio","60184","*****"
"0500000US39089","Licking County, Ohio","173750","*****"
"0500000US39091","Logan County, Ohio","45316","*****"
"0500000US39093","Lorain County, Ohio","307670","*****"
"0500000US39095","Lucas County, Ohio","431102","*****"
"0500000US39097","Madison County, Ohio","44135","*****"
"0500000US39099","Mahoning County, Ohio","229961","*****"
"0500000US39101","Marion County, Ohio","65299","*****"
"0500000US39103","Medina County, Ohio","177980","*****"
"0500000US39105","Meigs County, Ohio","23078","*****"
"0500000US39107","Mercer County, Ohio","40884","*****"
"0500000US39109","Miami County, Ohio","105371","*****"
"0500000US39111","Monroe County, Ohio","13942","*****"
"0500000US39113","Montgomery County, Ohio","531670","*****"
"0500000US39115","Morgan County, Ohio","14640","*****"
"0500000US39117","Morrow County, Ohio","35043","*****"
"0500000US39119","Muskingum County, Ohio","86131","*****"
"0500000US39121","Noble County, Ohio","14416","*****"
"0500000US39123","Ottawa County, Ohio","40632","*****"
"0500000US39125","Paulding County, Ohio","18809","*****"
"0500000US39127","Perry County, Ohio","36022","*****"
"0500000US39129","Pickaway County, Ohio","57762","*****"
"0500000US39131","Pike County, Ohio","28000","*****"
"0500000US39133","Portage County, Ohio","162511","*****"
"0500000US39135","Preble County, Ohio","41093","*****"
"0500000US39137","Putnam County, Ohio","33911","*****"
"0500000US39139","Richland County, Ohio","121100","*****"
"0500000US39141","Ross County, Ohio","76948","*****"
"0500000US39143","Sandusky County, Ohio","59029","*****"
"0500000US39145","Scioto County, Ohio","76040","*****"
"0500000US39147","Seneca County, Ohio","55351","*****"
"0500000US39149","Shelby County, Ohio","48749","*****"
"0500000US39151","Stark County, Ohio","372404","*****"
"0500000US39153","Summit County, Ohio","541334","*****"
"0500000US39155","Trumbull County, Ohio","200367","*****"
"0500000US39157","Tuscarawas County, Ohio","92335","*****"
"0500000US39159","Union County, Ohio","56707","*****"
"0500000US39161","Van Wert County, Ohio","28261","*****"
"0500000US39163","Vinton County, Ohio","13083","*****"
"0500000US39165","Warren County, Ohio","229132","*****"
"0500000US39167","Washington County, Ohio","60426","*****"
"0500000US39169","Wayne County, Ohio","116099","*****"
"0500000US39171","Williams County, Ohio","36816","*****"
"0500000US39173","Wood County, Ohio","130150","*****"
"0500000US39175","Wyandot County, Ohio","22000","*****"
"0500000US40001","Adair County, Oklahoma","22220","*****"
"0500000US40003","Alfalfa County, Oklahoma","5847","*****"
"0500000US40005","Atoka County, Oklahoma","13823","*****"
"0500000US40007","Beaver County, Oklahoma","5377","*****"
"0500000US40009","Beckham County, Oklahoma","22268","*****"
"0500000US40011","Blaine County, Oklahoma","9556","*****"
"0500000US40013","Bryan County, Oklahoma","46457","*****"
"0500000US40015","Caddo County, Oklahoma","29242","*****"
"0500000US40017","Canadian County, Oklahoma","140455","*****"
"0500000US40019","Carter County, Oklahoma","48319","*****"
"0500000US40021","Cherokee County, Oklahoma","48664","*****"
"0500000US40023","Choctaw County, Oklahoma","14807","*****"
"0500000US40025","Cimarron County, Oklahoma","2174","*****"
"0500000US40027","Cleveland County, Oklahoma","279274","*****"
"0500000US40029","Coal County, Oklahoma","5581","*****"
"0500000US40031","Comanche County, Oklahoma","121762","*****"
"0500000US40033","Cotton County, Oklahoma","5858","*****"
"0500000US40035","Craig County, Oklahoma","14390","*****"
"0500000US40037","Creek County, Oklahoma","71427","*****"
"0500000US40039","Custer County, Oklahoma","29152","*****"
"0500000US40041","Delaware County, Oklahoma","42433","*****"
"0500000US40043","Dewey County, Oklahoma","4922","*****"
"0500000US40045","Ellis County, Oklahoma","4015","*****"
"0500000US40047","Garfield County, Oklahoma","61898","*****"
"0500000US40049","Garvin County, Oklahoma","27835","*****"
"0500000US40051","Grady County, Oklahoma","55071","*****"
"0500000US40053","Grant County, Oklahoma","4397","*****"
"0500000US40055","Greer County, Oklahoma","5861","*****"
