,Lat,Lng,Income
683,41.0795661,-89.81303559999999,54907.0
684,42.31448899999999,-89.62516459999999,48805.0
685,40.5522078,-89.4742177,63454.0
686,37.5086525,-89.28472510000002,50625.0
687,40.122469,-87.697554,46515.0
688,38.4226484,-87.8156715,50770.0
689,40.8758777,-90.6773046,50310.0
690,38.3988869,-89.3226954,61763.0
691,38.3899815,-88.4016041,50251.0
692,38.0501137,-88.24611829999999,49290.0
693,41.7605503,-89.8505012,54232.0
694,41.5054724,-88.0900762,86961.0
695,37.7183241,-88.86469799999999,50734.0
696,42.3121109,-89.1705998,54489.0
697,40.7128889,-89.1705998,72808.0
698,40.7249237,-84.8984775,52504.0
699,41.0932622,-85.02334599999999,54857.0
700,39.206801,-85.8895551,63431.0
701,40.644786,-87.3413599,49488.0
702,40.49927840000001,-85.31362179999999,43505.0
703,40.0106163,-86.49965460000001,83077.0
704,39.1749729,-86.17517590000001,61030.0
705,40.542415,-86.5400674,54806.0
706,40.8199089,-86.3376761,49415.0
707,38.4492903,-85.7256372,55630.0
708,39.36862199999999,-87.14228949999999,55637.0
709,40.3376924,-86.49965460000001,54286.0
710,38.3054548,-86.4592091,41662.0
711,38.7020241,-87.14228949999999,53629.0
712,39.1713075,-84.981754,68658.0
713,39.3176186,-85.52002399999999,57949.0
714,41.4138928,-85.02334599999999,56421.0
715,40.2583533,-85.39627689999999,43512.0
716,38.357918,-86.8220341,60666.0
717,41.6062253,-85.84862360000001,57021.0
718,39.5920377,-85.14793639999999,46175.0
719,38.2869276,-85.8895551,64468.0
720,40.22271970000001,-87.3347575,52874.0
721,39.4233977,-85.0649071,62462.0
722,41.0204161,-86.2970998,52034.0
723,38.3338249,-87.5791287,55462.0
724,40.4730605,-85.684578,44356.0
725,39.0321796,-86.9824288,51613.0
726,40.0372797,-86.05296039999999,98173.0
727,39.8249915,-85.84862360000001,74072.0
728,38.1701136,-86.17517590000001,57712.0
729,39.8064942,-86.5400674,81933.0
730,39.9704844,-85.35496499999999,49832.0
731,40.4482767,-86.1344697,52373.0
732,40.7911217,-85.52002399999999,53632.0
733,38.8794321,-86.05296039999999,51250.0
734,41.0040981,-87.14228949999999,63892.0
735,40.4465288,-85.02334599999999,47658.0
736,38.7751543,-85.47880649999999,52718.0
737,38.9914998,-85.684578,54191.0
738,39.4637793,-86.1344697,72440.0
739,38.6665815,-87.42075179999999,47380.0
740,41.2864679,-85.84862360000001,61366.0
741,41.62887020000001,-85.39627689999999,64498.0
742,41.4897279,-87.30161319999999,56128.0
743,41.4775131,-86.8220341,53658.0
744,38.8518863,-86.49965460000001,53610.0
745,40.1469349,-85.684578,49522.0
746,39.83618999999999,-86.17517590000001,48316.0
747,41.303028,-86.3376761,52658.0
748,38.6937856,-86.8220341,52726.0
749,40.77009899999999,-86.05296039999999,50657.0
750,39.1851445,-86.49965460000001,49839.0
751,40.019879,-86.8220341,55522.0
752,39.51168089999999,-86.3376761,64335.0
753,40.9703076,-87.42075179999999,55356.0
754,41.4277391,-85.35496499999999,56789.0
755,38.9417259,-84.9609464,60128.0
756,38.5169004,-86.49965460000001,47917.0
757,39.3603429,-86.8220341,49543.0
758,39.69929459999999,-87.14228949999999,52618.0
759,38.0159043,-86.6611083,52348.0
760,38.4110583,-87.2618328,50194.0
761,41.5248577,-87.10237459999999,71152.0
762,38.0020359,-87.89424509999999,64196.0
763,40.9957383,-86.8220341,49580.0
764,39.690997,-86.8220341,61047.0
765,40.12045320000001,-85.02334599999999,48036.0
766,39.0986811,-85.2308414,56332.0
767,39.6481768,-85.52002399999999,54346.0
768,41.6228085,-86.3376761,52769.0
769,38.7008005,-85.7256372,48700.0
770,39.4952877,-85.84862360000001,60404.0
771,37.9832621,-87.0224442,57305.0
772,41.2715616,-86.6207943,51190.0
773,41.6115471,-84.981754,58279.0
774,39.08431220000001,-87.42075179999999,50245.0
775,38.8419394,-85.0649071,49383.0
776,40.34697310000001,-86.8220341,53130.0
777,40.2825661,-86.05296039999999,58118.0
778,39.6637751,-84.8984775,50375.0
779,38.0806099,-87.5791287,49708.0
780,39.8512139,-87.48020679999999,50243.0
781,39.4165382,-87.42075179999999,45230.0
782,40.8033875,-85.84862360000001,54259.0
783,40.319245,-87.3413599,60553.0
784,38.0736703,-87.2618328,73482.0
785,38.6744747,-86.17517590000001,47983.0
786,39.831882,-84.981754,46516.0
787,40.7778348,-85.1894045,59237.0
788,40.6765551,-86.9824288,54576.0
789,41.1136133,-85.52002399999999,61741.0
790,41.2741733,-94.479976,53363.0
791,41.0652066,-94.6863782,49255.0
792,43.2430754,-91.44346900000001,52216.0
793,40.6806102,-92.8577105,40167.0
794,41.7326826,-94.976654,52055.0
795,42.1387249,-92.0665197,67729.0
796,42.447804,-92.38136209999999,53539.0
797,42.0881747,-93.9878427,64000.0
798,42.76108199999999,-92.38136209999999,70395.0
799,42.4566006,-91.9099238,64837.0
800,42.6705452,-95.1432068,57125.0
801,42.7502186,-92.8577105,57115.0
802,42.3785903,-94.645035,52323.0
803,42.0566912,-94.81059549999999,59212.0
804,41.2538068,-94.976654,50187.0
805,41.8346154,-91.13530200000001,67795.0
806,43.1543186,-93.20296750000001,53963.0
807,42.8027756,-95.6457951,56550.0
808,43.0724667,-92.38136209999999,60034.0
809,41.01778360000001,-93.7841503,54427.0
810,43.1368038,-95.1432068,50521.0
811,42.7785285,-91.28910359999999,53152.0
812,41.878563,-90.563609,51688.0
813,42.034686,-95.3102505,55755.0
814,41.6120022,-93.9878427,88479.0
815,40.6913838,-92.38136209999999,63404.0
816,40.8146492,-93.8248241,44462.0
817,42.4634009,-91.44346900000001,63750.0
818,40.9123374,-91.17369939999999,51267.0
819,43.4049388,-95.18492189999999,59969.0
820,42.4694679,-90.8294002,63031.0
821,43.34943,-94.6863782,51563.0
822,42.9258199,-91.9099238,51128.0
823,43.0615947,-92.8577105,50406.0
824,42.7372361,-93.33889169999999,56419.0
825,40.7400403,-95.6457951,56750.0
826,42.0700527,-94.479976,53050.0
827,42.4369506,-92.8577105,68038.0
828,41.7530909,-94.479976,61161.0
829,42.4141275,-93.66232389999999,60910.0
830,43.0387322,-93.66232389999999,61761.0
831,42.4285425,-93.17796589999999,54196.0
832,41.6933855,-95.81428849999999,63854.0
833,41.0283603,-91.5983959,53501.0
834,43.3819496,-92.38136209999999,55060.0
835,42.7482597,-94.19234000000002,54575.0
836,42.3418685,-95.4777811,58427.0
837,41.6624604,-92.0665197,61443.0
838,42.1560699,-90.52578229999999,55967.0
839,41.6414924,-93.0175712,58952.0
840,41.0236358,-91.9099238,47708.0
841,41.6698982,-91.5983959,62542.0
842,42.1516737,-91.13530200000001,57549.0
843,41.3397063,-92.2236667,52881.0
844,43.25133839999999,-94.2333355,56073.0
845,40.70686630000001,-91.44346900000001,49564.0
846,42.0659844,-91.67606909999999,64903.0
847,41.19330009999999,-91.28910359999999,56673.0
848,40.9912021,-93.33889169999999,55205.0
849,43.3954333,-96.15269850000001,64982.0
850,41.2922367,-93.9878427,66316.0
851,41.32958800000001,-92.6983868,54825.0
852,41.3173818,-93.17796589999999,61038.0
853,42.0407088,-92.9375739,56437.0
854,41.0624496,-95.6457951,72079.0
855,43.37107020000001,-92.8577105,58302.0
856,42.001594,-95.9832577,47605.0
857,41.0040981,-92.8577105,58269.0
858,41.0438839,-95.18492189999999,51696.0
859,41.5156913,-91.13530200000001,58453.0
860,43.1131245,-95.6457951,53703.0
861,43.3851953,-95.6037465,59725.0
862,40.7635099,-95.1432068,51867.0
863,43.1580878,-94.645035,52932.0
864,42.776665,-96.15269850000001,67297.0
865,42.6918039,-94.645035,52448.0
866,41.6278423,-93.5003454,67637.0
867,41.3911501,-95.4777811,60065.0
868,41.6530119,-92.539603,53852.0
869,40.7973811,-94.315422,55271.0
870,42.3573517,-95.1432068,58232.0
871,41.6393199,-90.6393702,61183.0
872,41.7177667,-95.3102505,58000.0
873,43.08699360000001,-96.15269850000001,69844.0
874,42.1040438,-93.5003454,56756.0
875,42.1292592,-92.539603,56037.0
876,40.7846069,-94.645035,50431.0
877,41.0006855,-94.27436279999999,49900.0
878,40.7001158,-91.9099238,48591.0
879,41.0148894,-92.38136209999999,46246.0
880,41.30805489999999,-93.5003454,77048.0
881,41.3477966,-91.7538817,62556.0
882,40.6677356,-93.33889169999999,44768.0
883,42.3974963,-94.15137639999999,47466.0
884,43.3481922,-93.66232389999999,49870.0
885,43.2362611,-91.9099238,65263.0
886,42.3166158,-95.9832577,59224.0
887,43.3580686,-93.33889169999999,57130.0
888,42.7273744,-93.66232389999999,53333.0
889,37.9435853,-95.3102505,45333.0
890,38.2809328,-95.3102505,50213.0
891,39.5701137,-95.35208759999999,50439.0
892,37.2299788,-98.7481167,50174.0
893,38.3613844,-98.7651482,49723.0
894,37.7957092,-94.81059549999999,43917.0
895,39.770047,-95.4777811,48333.0
896,37.8649441,-96.83509989999999,64782.0
897,38.3007661,-96.57833869999999,45353.0
898,37.1738044,-96.2800864,40298.0
899,37.1142482,-94.81059549999999,43175.0
900,39.7877848,-101.7979613,47639.0
901,37.3158895,-99.8124935,53348.0
902,39.34791999999999,-97.179026,53929.0
903,39.4795571,-97.69822719999999,45373.0
904,38.2570639,-95.81428849999999,59583.0
905,37.1894543,-99.2785583,54821.0
906,37.2660235,-96.9209135,50102.0
907,37.45579900000001,-94.81059549999999,41004.0
908,39.74803680000001,-100.5296115,48125.0
909,38.85059770000001,-97.179026,49991.0
910,39.8245628,-95.18492189999999,49703.0
911,38.9107835,-95.26844369999999,59435.0
912,37.865958,-99.2785583,50902.0
913,37.3936365,-96.15269850000001,38750.0
914,38.8683549,-99.2785583,52883.0
915,38.615225,-98.2212979,54902.0
916,38.0625252,-100.8903099,60798.0
917,37.6540069,-99.8124935,51711.0
918,38.6165913,-95.3102505,56582.0
919,38.9984685,-96.79223549999999,53133.0
920,38.9271279,-100.5296115,48317.0
921,39.3198302,-99.8124935,46375.0
922,37.5245985,-101.2523792,53413.0
923,37.6840811,-100.439656,64930.0
924,38.4738028,-101.7979613,54112.0
925,37.9025905,-96.15269850000001,41982.0
926,37.9741668,-101.7979613,46944.0
927,37.1096002,-98.04651849999999,49865.0
928,38.0025215,-97.35165579999999,57982.0
929,37.5588285,-100.8903099,55064.0
930,38.1429747,-99.99122539999999,61211.0
931,39.4241422,-95.81428849999999,57914.0
932,39.2827652,-95.3102505,64864.0
933,39.7720227,-98.2212979,40676.0
934,38.845412,-94.8520636,89087.0
935,38.0281402,-101.2523792,52599.0
936,37.6071593,-98.2212979,60469.0
937,37.52851649999999,-99.2785583,53274.0
938,37.2639041,-95.3102505,47643.0
939,38.4294888,-100.5296115,52125.0
940,39.1713075,-95.01824599999999,73013.0
941,39.1135788,-98.2212979,45076.0
942,38.1339574,-94.81059549999999,48778.0
943,38.9504774,-101.1617356,51740.0
944,38.4078037,-96.15269850000001,46338.0
945,38.3164433,-97.69822719999999,59089.0
946,38.349424,-97.179026,52123.0
947,39.717719,-96.49297969999999,51895.0
948,37.2698449,-100.3497895,59316.0
949,38.6381689,-94.81059549999999,71995.0
950,39.443669,-98.2212979,46203.0
951,37.240253,-95.81428849999999,45157.0
952,38.7144832,-96.663812,55658.0
953,37.1333387,-101.7979613,47750.0
954,39.7451077,-95.9832577,63216.0
955,37.6045688,-95.3102505,46291.0
956,38.4769509,-99.99122539999999,56492.0
957,39.7959566,-99.99122539999999,49038.0
958,38.6009003,-95.6457951,54090.0
959,39.4051157,-98.7481167,51286.0
960,39.14938360000001,-97.69822719999999,54784.0
961,38.2017581,-99.2785583,49917.0
962,39.766638,-99.3673084,50093.0
963,39.3976344,-96.3226072,66835.0
964,37.5691719,-98.7481167,52327.0
965,39.8600904,-101.0711758,53207.0
966,37.9569553,-98.04651849999999,49936.0
967,39.807989,-97.69822719999999,47976.0
968,38.2808698,-98.2212979,53012.0
969,39.3686475,-96.83509989999999,51208.0
970,39.3638509,-99.2785583,49415.0
971,38.5358968,-99.2785583,47981.0
972,38.9094717,-98.7481167,44792.0
973,38.8174853,-97.69822719999999,52200.0
974,38.562531,-100.8903099,65417.0
975,37.6537367,-97.5247243,56524.0
976,37.221014,-100.8903099,49291.0
977,39.0928449,-95.81428849999999,56762.0
978,39.3470831,-100.439656,62885.0
979,39.29821889999999,-101.7979613,54754.0
980,39.7333849,-98.7481167,43429.0
981,38.0749046,-98.7481167,49375.0
982,37.6390381,-101.7979613,52054.0
983,37.186894,-101.2523792,57806.0
984,37.2236052,-97.6114217,55000.0
985,39.3702882,-101.0711758,60124.0
986,38.9900316,-99.8124935,57966.0
987,38.9092089,-96.15269850000001,61178.0
988,38.9697127,-101.7979613,63269.0
989,39.8413319,-97.179026,50588.0
990,38.5102583,-101.4339148,57978.0
991,37.5808413,-95.81428849999999,48341.0
992,37.9197853,-95.81428849999999,39643.0
993,39.0986811,-94.7691586,46881.0
994,37.076403,-85.31362179999999,38021.0
995,36.7650471,-86.21584969999999,44036.0
996,37.998648,-84.981754,55334.0
997,37.0359869,-89.0179332,45048.0
998,36.9676836,-85.84862360000001,41459.0
999,38.1068164,-83.7199136,44898.0
1000,36.741122,-83.63484299999999,26272.0
1001,38.9940572,-84.7315563,78327.0
1002,38.2170752,-84.2278796,49637.0
1003,38.3833265,-82.6915429,48308.0
1004,37.6526034,-84.8150781,46382.0
1005,38.7117016,-84.05902900000001,49158.0
1006,37.5359616,-83.33618799999999,27344.0
1007,37.7982002,-86.4592091,47190.0
1008,37.9842107,-85.684578,63348.0
1009,37.2086395,-86.7013894,41763.0
1010,37.1501019,-87.89424509999999,44775.0
1011,36.6402766,-88.28504199999999,42273.0
1012,38.8951891,-84.3962535,63050.0
1013,36.8206685,-88.9796776,45109.0
1014,38.6748355,-85.0649071,43524.0
1015,38.3204714,-83.03613759999999,34736.0
1016,37.3157449,-84.8984775,34819.0
1017,36.8410586,-87.460397,43919.0
1018,37.959945,-84.14351359999999,54953.0
1019,37.1738044,-83.7199136,26840.0
1020,36.7263899,-85.14793639999999,32184.0
1021,37.3673645,-88.0900762,45244.0
1022,36.7776446,-85.35496499999999,35344.0
1023,37.7307984,-87.10237459999999,51673.0
1024,37.1941682,-86.21584969999999,43401.0
1025,38.1575088,-83.12200740000002,32306.0
1026,37.6975384,-83.9744262,31688.0
1027,38.06064780000001,-84.4802606,57291.0
1028,38.3987633,-83.67739279999999,44612.0
1029,37.5455463,-82.7778579,32730.0
1030,38.2481018,-84.8984775,56274.0
1031,36.5630482,-89.1324866,30114.0
1032,38.7295069,-84.87763919999999,52167.0
1033,37.6413234,-84.56414699999999,52631.0
1034,38.6565245,-84.6479124,48714.0
1035,36.6887728,-88.7108964,44043.0
1036,37.4554962,-86.3782198,38612.0
1037,37.2570117,-85.56121,35899.0
1038,38.5665695,-82.95015579999999,51655.0
1039,37.8280909,-86.761749,57217.0
1040,37.6565708,-86.0121573,54367.0
1041,36.8890304,-83.2077645,26478.0
1042,38.4333045,-84.3542049,48438.0
1043,37.3101304,-85.84862360000001,38396.0
1044,37.7415161,-87.5791287,48926.0
1045,38.4268385,-85.14793639999999,53926.0
1046,36.6482184,-88.9796776,42929.0
1047,37.3153093,-87.5791287,47170.0
1048,37.4023274,-84.01674229999999,32138.0
1049,38.1938097,-85.64348700000001,56586.0
1050,37.895573,-84.56414699999999,58245.0
1051,37.8048335,-82.8640623,37055.0
1052,38.9863872,-84.56414699999999,64339.0
1053,37.3461117,-82.99316069999999,31198.0
1054,36.9260578,-83.8897057,30181.0
1055,37.5189552,-85.7256372,47643.0
1056,37.0693489,-84.1857115,41526.0
1057,38.05267500000001,-82.7778579,32798.0
1058,37.599443,-83.7199136,25275.0
1059,37.0698286,-83.3789389,31627.0
1060,37.12535099999999,-82.8640623,29886.0
1061,38.5079686,-83.3789389,31147.0
1062,37.4751264,-84.6479124,42919.0
1063,37.2431347,-88.362785,50839.0
1064,36.869834,-86.86218269999999,48014.0
1065,37.0247261,-88.0900762,52528.0
1066,37.03306070000001,-88.7108964,46080.0
1067,36.6973499,-84.4802606,28105.0
1068,37.5644352,-87.2618328,51861.0
1069,37.7143001,-84.3121264,50060.0
1070,37.730555,-83.03613759999999,28147.0
1071,37.585137,-85.2308414,40107.0
1072,36.8573767,-88.4016041,55113.0
1073,37.7833756,-82.5185837,41013.0
1074,38.6194103,-83.8897057,45377.0
1075,37.9601502,-86.21584969999999,56603.0
1076,37.9335368,-83.63484299999999,39325.0
1077,37.8258603,-84.8984775,55093.0
1078,37.0032438,-85.64348700000001,37386.0
1079,36.7484915,-85.7256372,34879.0
1080,38.0314578,-83.8897057,45516.0
1081,37.9145713,-83.2934086,36134.0
1082,37.17725009999999,-87.14228949999999,43590.0
1083,37.7647455,-85.47880649999999,60127.0
1084,38.37676250000001,-84.05902900000001,38149.0
1085,37.5108523,-86.8220341,45564.0
1086,38.3560025,-85.47880649999999,99128.0
1087,38.4965261,-84.8150781,48801.0
1088,37.4294933,-83.7199136,30284.0
1089,38.7283386,-84.3962535,54375.0
1090,37.3160706,-83.2077645,33640.0
1091,37.4842087,-82.4752757,34856.0
1092,37.8380647,-83.8260884,37469.0
1093,37.0853508,-84.5222189,39998.0
1094,38.5224338,-84.0378894,41902.0
1095,37.3743065,-84.3121264,35720.0
1096,38.177068,-83.46435509999999,38230.0
1097,36.9806476,-85.0649071,38390.0
1098,38.3172361,-84.56414699999999,70817.0
1099,38.1778076,-85.2308414,67056.0
1100,36.7772014,-86.6207943,48623.0
1101,38.0123167,-85.31362179999999,80166.0
1102,37.332884,-85.31362179999999,44522.0
1103,36.8338638,-87.14228949999999,44005.0
1104,36.8473642,-87.77633329999999,50536.0
1105,38.6013284,-85.31362179999999,53056.0
1106,37.6638744,-87.97268100000001,46673.0
1107,36.9886043,-86.49965460000001,52270.0
1108,37.7516142,-85.14793639999999,53743.0
1109,36.7571907,-84.8567932,34914.0
1110,37.4892188,-87.7369607,42119.0
1111,36.726335,-84.1857115,39005.0
1112,37.75508689999999,-83.46435509999999,24623.0
1113,38.0721662,-84.7315563,63820.0
1114,30.2297347,-92.38136209999999,43396.0
1115,30.5887484,-92.8577105,46446.0
1116,30.2017295,-90.9438468,80527.0
1117,29.9232544,-91.09693999999999,43759.0
1118,30.9711824,-92.0665197,38565.0
1119,30.7611484,-93.33889169999999,53209.0
1120,32.4107403,-93.0175712,30272.0
1121,32.7551322,-93.66232389999999,54268.0
1122,32.6136798,-93.86553029999999,41797.0
1123,30.2089286,-93.33889169999999,51148.0
1124,32.0669717,-92.0665197,37691.0
1125,29.8434436,-93.17796589999999,53423.0
1126,31.7053083,-91.9099238,40129.0
1127,32.7722557,-93.0175712,26776.0
1128,31.4808983,-91.63721500000001,32500.0
1129,32.0310567,-93.66232389999999,46006.0
1130,30.5693593,-91.09693999999999,54948.0
1131,32.7570923,-91.2506002,22346.0
1132,30.8458948,-91.02032240000001,51803.0
1133,30.7821781,-92.38136209999999,31965.0
1134,32.0737103,-91.5983959,35282.0
1135,31.6943716,-92.539603,42505.0
1136,29.4992629,-91.7538817,46861.0
1137,30.2899179,-91.4048249,50161.0
1138,32.2399791,-92.539603,39139.0
1139,29.6498691,-90.11206960000001,54032.0
1140,30.2672346,-92.8178291,42105.0
1141,30.1895142,-92.02731899999999,56999.0
1142,29.6952295,-90.52578229999999,55506.0
1143,31.7002461,-92.2236667,42104.0
1144,32.598888,-92.6983868,35467.0
1145,30.4340146,-90.6773046,63389.0
1146,32.4401578,-91.28910359999999,30350.0
1147,32.796224,-91.7538817,32929.0
1148,31.6801229,-93.17796589999999,28567.0
1149,29.95106579999999,-90.0715323,41604.0
1150,32.4271852,-92.2236667,41121.0
1151,29.3240045,-89.4742177,57204.0
1152,30.6102166,-91.5983959,41480.0
1153,31.1461104,-92.539603,47269.0
1154,32.0842949,-93.3792057,33816.0
1155,32.3887281,-91.7928402,34029.0
1156,31.4893252,-93.5003454,40336.0
1157,29.879791,-89.3226954,44661.0
1158,29.9273657,-90.3371889,69019.0
1159,30.8021866,-90.6773046,43886.0
1160,30.0179292,-90.7913227,51603.0
1161,30.1118331,-90.4879916,57429.0
1162,30.6036535,-92.0665197,36403.0
1163,30.2395901,-91.7538817,48656.0
1164,29.502976,-91.44346900000001,40485.0
1165,30.4357418,-89.9253233,68905.0
1166,30.6194521,-90.37483540000001,47832.0
1167,32.077218,-91.28910359999999,27500.0
1168,29.2299682,-90.7532809,48747.0
1169,32.7859102,-92.38136209999999,44100.0
1170,29.8601413,-92.38136209999999,51945.0
1171,31.1320009,-93.17796589999999,49141.0
1172,30.80392599999999,-90.0746767,37570.0
1173,32.7641355,-93.33889169999999,28951.0
1174,30.4751202,-91.3276422,65385.0
1175,32.7545792,-91.4821482,38500.0
1176,30.8423123,-91.4048249,59637.0
1177,31.91961239999999,-92.6586401,38353.0
1178,44.19124160000001,-70.17070369999999,53509.0
1179,46.819941,-68.4766064,41123.0
1180,43.81329789999999,-70.3870587,73072.0
1181,45.0386059,-70.3979538,51422.0
1182,44.5770308,-68.3566919,57178.0
1183,44.4499153,-69.7038278,55365.0
1184,43.9969995,-68.9242652,57751.0
1185,44.108282,-69.511031,57720.0
1186,44.4906897,-70.7840564,49204.0
1187,45.3230777,-68.5806727,50808.0
1188,45.70498569999999,-69.3375071,40890.0
1189,43.8171265,-69.7825531,63694.0
1190,45.5913402,-69.9999212,44256.0
1191,44.5106837,-69.20778960000001,51931.0
1192,44.98493149999999,-67.6776835,41347.0
1193,43.4132697,-70.6702521,67830.0
1194,39.6255251,-78.6114999,45893.0
1195,38.9530109,-76.5488232,100798.0
1196,39.4647665,-76.7336521,76866.0
1197,38.49495030000001,-76.5025742,109313.0
1198,38.9105018,-75.8533954,58638.0
1199,39.5423418,-77.0564464,96769.0
1200,39.5739403,-75.94632399999999,76887.0
1201,38.5221781,-77.10249019999999,100003.0
1202,38.4152819,-76.17837390000001,52917.0
1203,39.3844507,-77.4701972,97730.0
1204,39.5681243,-79.29021329999999,52617.0
1205,39.5838964,-76.3637285,89147.0
1206,39.2873463,-76.964306,121160.0
1207,39.2713804,-76.1319953,58598.0
1208,39.1547426,-77.2405153,108820.0
1209,38.78492110000001,-76.8720961,84920.0
1210,39.0263572,-76.1319953,97034.0
1211,38.1060259,-76.3637285,89845.0
1212,38.0862333,-75.8533954,37803.0
1213,38.7803973,-76.1319953,73547.0
1214,39.641762,-77.719993,60860.0
1215,38.3941813,-75.667356,56956.0
1216,38.1584227,-75.4344727,63499.0
1217,39.2903848,-76.6121893,50379.0
1218,41.69909579999999,-70.32091129999999,74336.0
1219,42.311782,-73.1821623,59230.0
1220,41.7938406,-71.1448516,69095.0
1221,41.4039539,-70.6692655,71811.0
1222,42.7051144,-70.90712359999999,79263.0
1223,42.530599,-72.61511689999999,60950.0
1224,42.1172314,-72.6624209,55429.0
1225,42.3471357,-72.6624209,70876.0
1226,42.467206,-71.2874209,102603.0
1227,41.2834704,-70.099451,107717.0
1228,42.17668,-71.1448516,103291.0
1229,41.9120406,-70.7168469,89489.0
1230,42.3522866,-71.0504229,69669.0
1231,42.4096528,-71.8571331,74679.0
1232,44.6727944,-83.60223979999999,40484.0
1233,46.927418,-86.5087741,45570.0
1234,42.5709865,-86.3376761,62965.0
1235,45.0168239,-83.1116742,43363.0
1236,44.9730441,-85.1769095,56165.0
1237,43.9973355,-83.67739279999999,42290.0
1238,46.7352761,-88.3010401,46065.0
1239,42.5354321,-85.35496499999999,64490.0
1240,43.7109732,-84.01674229999999,48819.0
1241,44.678277,-86.2970998,57974.0
1242,42.0320742,-86.7416374,50795.0
1243,41.8913835,-85.02334599999999,51947.0
1244,42.2073905,-85.02334599999999,48607.0
1245,41.9299158,-86.0121573,55107.0
1246,45.4342853,-85.4374778,55760.0
1247,45.5472257,-84.56362829999999,48044.0
1248,46.3117082,-84.59320939999999,46486.0
1249,44.0565054,-84.8567932,39565.0
1250,42.9663458,-84.5222189,70390.0
1251,44.6524316,-84.68974949999999,47977.0
1252,45.7124142,-86.98441749999999,47434.0
1253,45.9601394,-87.8616098,51645.0
1254,42.5886496,-84.7733325,64348.0
1255,45.6418969,-84.9769067,55829.0
1256,43.0777289,-83.67739279999999,48588.0
1257,44.0327885,-84.3542049,44619.0
1258,46.4392785,-89.92147399999999,38839.0
1259,44.687984,-85.52002399999999,63575.0
1260,43.2836505,-84.68974949999999,47848.0
1261,41.8685961,-84.5222189,49622.0
1262,47.1211215,-88.5694012,43183.0
1263,43.9466791,-82.82097399999999,48289.0
1264,42.6468943,-84.3542049,52872.0
1265,42.9892119,-85.02334599999999,57043.0
1266,44.3340462,-83.63862259999999,43678.0
1267,46.2758153,-88.4902778,41599.0
1268,43.598799,-84.8567932,45116.0
1269,42.1764362,-84.3542049,53658.0
1270,42.2278346,-85.52002399999999,56511.0
1271,44.66744449999999,-85.02334599999999,46898.0
1272,43.0097027,-85.52002399999999,63053.0
1273,47.7515686,-88.3249369,50292.0
1274,43.9446996,-85.84862360000001,37320.0
1275,43.0482433,-83.1649001,62641.0
1276,45.0821226,-86.07336339999999,65249.0
1277,41.8433859,-84.01674229999999,55450.0
1278,42.6207951,-83.8473015,84221.0
1279,46.5827512,-85.513329,45469.0
1280,46.02337199999999,-84.9963081,47938.0
1281,42.7168759,-82.82097399999999,62855.0
1282,44.2444704,-86.32422249999999,50055.0
1283,46.644579,-87.5593823,53970.0
1284,43.9664537,-86.49965460000001,51725.0
1285,43.6201025,-85.35496499999999,45018.0
1286,45.4995277,-87.5746277,46828.0
1287,43.57509779999999,-84.3542049,62625.0
1288,44.366621,-85.02334599999999,47194.0
1289,41.9738893,-83.5070203,62203.0
1290,43.3057341,-85.1894045,49448.0
1291,45.07427939999999,-84.1403141,41772.0
1292,43.2831969,-86.7416374,50854.0
1293,43.55935820000001,-85.76666449999999,50326.0
1294,42.59219239999999,-83.33618799999999,79698.0
1295,43.6656285,-86.6611083,50104.0
1296,44.3270741,-84.1857115,40373.0
1297,46.8727913,-89.31311889999999,41546.0
1298,43.92572790000001,-85.35496499999999,44032.0
1299,44.6278903,-84.1857115,42335.0
1300,45.0992063,-84.6482398,54332.0
1301,42.95302299999999,-86.0937312,69314.0
1302,45.5729299,-83.597821,47948.0
1303,44.3516109,-84.68974949999999,42054.0
1304,43.4044253,-84.01674229999999,48000.0
1305,43.016179,-82.6483442,56951.0
1306,41.9118044,-85.52002399999999,52086.0
1307,43.4069041,-82.7347142,47672.0
1308,46.0693515,-86.1903622,45500.0
1309,42.949754,-84.1857115,56032.0
1310,43.5301144,-83.5070203,49988.0
1311,42.2459665,-86.0121573,54485.0
1312,42.3076493,-83.8473015,72586.0
1313,42.2790746,-83.33618799999999,47301.0
1314,44.387157,-85.52002399999999,47193.0
1315,46.61854330000001,-93.45366920000001,49351.0
1316,45.3292832,-93.2197005,82175.0
1317,46.9164628,-95.7036557,60284.0
1318,48.0370038,-94.82892389999999,49160.0
1319,45.7211058,-93.9732855,57715.0
1320,45.4932045,-96.4724,53900.0
1321,43.9505132,-93.9878427,57429.0
1322,44.2294379,-94.645035,61120.0
1323,46.5619247,-92.6847226,63098.0
1324,44.82543099999999,-93.7841503,101496.0
1325,47.2144536,-94.2309171,52204.0
1326,45.0520041,-95.555641,55269.0
1327,45.524828,-92.9550305,83464.0
1328,46.878186,-96.42575889999999,65269.0
1329,47.72007869999999,-95.3105661,50386.0
1330,47.6051056,-90.49317669999999,57432.0
1331,44.0488692,-95.3102505,52087.0
1332,46.5957987,-94.1401699,56549.0
1333,44.731554,-93.17796589999999,86036.0
1334,43.9842889,-92.8577105,74575.0
1335,45.9279387,-95.4218815,63819.0
1336,43.6448766,-93.9878427,53156.0
1337,43.6956298,-92.0665197,61207.0
1338,43.6656285,-93.33889169999999,53631.0
1339,44.4430251,-92.6983868,66800.0
